Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,ID,Anunciante(s),Campaña,Industria,Precio estimado,Fecha de Revisión,BUM
2022,Puebla,Mayo,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9d59dcbe-f771-43fd-8a98-50ce58f614b7%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9d59dcbe-f771-43fd-8a98-50ce58f614b7%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9d59dcbe-f771-43fd-8a98-50ce58f614b7%5D%2Fanuncio_foto_27,Barandales,Digital,1109,NOKIA,BRANDING,"Electronica, Electrodomesticos y Fotografias",,,
2022,Quintana Roo,Mayo,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad75e29d9-3a86-436c-b19f-d60f746d8297%5D%2Fanuncio_foto_46,,,Banner elevador,Impreso,1110,NOMINATION ITALY,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac703ffe2-7662-4dd6-b2c6-becd1478a83d%5D%2Fanuncio_foto_36,,,Muro Publicitario,Impreso,1111,NUTRISA,Branding,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,CDMX,Mayo,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac703ffe2-7662-4dd6-b2c6-becd1478a83d%5D%2Fanuncio_foto_46,,,Muro Publicitario,Impreso,1112,NUTRISA,Branding,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Nuevo León,Mayo,Monterrey,Vista Hermosa,Centros Comerciales,Galerías Monterrey,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7d5eba03-58a2-44e5-98c1-1c52104304ae%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7d5eba03-58a2-44e5-98c1-1c52104304ae%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A7d5eba03-58a2-44e5-98c1-1c52104304ae%5D%2Fanuncio_foto_5,Muro Publicitario,Impreso,1113,NUTRISA,BRANDING,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Nuevo León,Mayo,San Nicolás De Los Garza,Miguel Alemán,Centros Comerciales,Paseo La Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_14,Panel de Pasillo,Impreso,1114,NUTRISA,BRANDING,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Nuevo León,Mayo,San Nicolás De Los Garza,Miguel Alemán,Centros Comerciales,Paseo La Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A64d4b373-85e9-4049-bf58-1e2b668aa5c4%5D%2Fanuncio_foto_17,Banner,Impreso,1115,NUTRISA,BRANDING,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Quintana Roo,Mayo,Cancún,Zona Hotelera,Centros Comerciales,Plaza Kukulkan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Abc23ceb9-8b79-459a-9523-e435b3855970%5D%2Fanuncio_foto_20,,,Muro Publicitario ,Impreso,1116,OAKLEY,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_20,,,Panel de Pasillo,Impreso,1117,OCESA,TECATE EMBLEMA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_21,,,Mkt de Guerrilla,Mkt de Guerrilla,1118,OCESA,BRANDING,Eventos y Expos,,,
2022,Nuevo León,Mayo,San Pedro Garza García,Del Valle,Centros Comerciales,Punto Valle,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1a0ee9f-5bee-429c-a3ee-af8d297dd870%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1a0ee9f-5bee-429c-a3ee-af8d297dd870%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1a0ee9f-5bee-429c-a3ee-af8d297dd870%5D%2Fanuncio_foto_6,Panel de Pasillo,Impreso,1119,OLD NAVY,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Quintana Roo,Mayo,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad75e29d9-3a86-436c-b19f-d60f746d8297%5D%2Fanuncio_foto_6,,,Barandales,Impreso,1120,OLD NAVY,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Querétaro,Mayo,Querétaro,Villas Del Sol,Centros Comerciales,Puerta La Victoria,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1cfb693c-a0bc-4fdb-8827-aec1da6d71fd%5D%2Fanuncio_foto_5,,,Barandales,Impreso,1121,OLIVE GARDEN,PAQUETES DE COMIDA COMPLETA DESDE $139,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,EDOMEX,Mayo,Naucalpan,Lomas de Sotelo,Centros Comerciales,Parque Toreo,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1d6a560a-bb3d-4125-a170-48c88d38fa18%5D%2Fanuncio_foto_44,,,Mkt de Guerrilla,Impreso,1122,OLX AUTOS,BRANDING,Automotriz,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_2,Banner de Triple Cara,Impreso,1123,ONLY,BRANDING,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_16,Banner de Triple Cara,Impreso,1124,ONLY,BRANDING,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_41,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_41,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_41,Banner de Triple Cara,Impreso,1125,ONLY,BRANDING,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_19,Banner de Triple Cara,Impreso,1126,ONLY,BRANDING,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_33,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_33,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_33,Banner de Triple Cara,Impreso,1127,ONLY,BRANDING,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,Banner Flotante,Digital,1128,OPPO,OPPOFEST,Bienes de Consumo Duradero,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,Barandales,Digital,1129,OPPO,OPPOFEST,Bienes de Consumo Duradero,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_3,Barandales,Digital,1130,OPPO,OPPOFEST,Bienes de Consumo Duradero,,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_19,Antetecho,Impreso,1131,OPPO,OPPOFEST,Bienes de Consumo Duradero,,,
2022,Jalisco,Mayo,Guadalajara,Prados Del Nilo,Centros Comerciales,Fórum Tlaquepaque,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Add8ec8d0-0953-48fe-8e7f-f247294b52f7%5D%2Fanuncio_foto_21,,,Banner flotante,Digital,1132,OPPO,BRANDING,Bienes de Consumo Duradero,,,
2022,Jalisco,Mayo,Guadalajara,Prados Del Nilo,Centros Comerciales,Fórum Tlaquepaque,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9c6540d3-1c4c-46ba-916a-742467bed475%5D%2Fanuncio_foto_30,,,Muro Publicitario,Impreso,1133,OPPO,BRANDING,Bienes de Consumo Duradero,,,
2022,Nuevo León,Mayo,Monterrey,Vista Hermosa,Centros Comerciales,Galerías Monterrey,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A32fa8e5c-b40a-49c1-8d31-35193bc2ef10%5D%2Fanuncio_foto_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A32fa8e5c-b40a-49c1-8d31-35193bc2ef10%5D%2Fanuncio_foto_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A32fa8e5c-b40a-49c1-8d31-35193bc2ef10%5D%2Fanuncio_foto_22,Barandales,Digital,1134,OPPO,OPPOFEST,Bienes de Consumo Duradero,,,
2022,Jalisco,Mayo,Zapopan,Puerta De Hierro,Centros Comerciales,Plaza Andares,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aaee6130c-92b0-441d-928c-dbd0f5e65bd4%5D%2Fanuncio_foto_37,,,Muro Publicitario,Impreso,1135,OXXO,ANDATTI SABOR BAILEYS,"Tiendas de Autoservicio, Abarrotes y Bodegas",,,
2022,Nuevo León,Mayo,Monterrey,Residencial San Agustín,Centros Comerciales,Plaza Fiesta San Agustín,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab87fef9b-13de-4ce4-bba4-e9bcb6d8b18f%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab87fef9b-13de-4ce4-bba4-e9bcb6d8b18f%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab87fef9b-13de-4ce4-bba4-e9bcb6d8b18f%5D%2Fanuncio_foto_4,Banner,Impreso,1136,PACALLI,BRANDING,PYME,,,
2022,Quintana Roo,Mayo,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad75e29d9-3a86-436c-b19f-d60f746d8297%5D%2Fanuncio_foto_14,,,Muro Publicitario ,Impreso,1137,PACO RABANNE,PHANTOM,0,,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Patio Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa590ca35-27c0-49d9-8532-1cf7c83b5867%5D%2Fanuncio_foto_22,,,Banner de triple cara,Impreso,1138,PANDA EXPRESS,MONDAY NIGHTS,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,CDMX,Mayo,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3c36fb52-133c-4a84-a8df-eadf45aece0c%5D%2Fanuncio_foto_5,,,Barandales,Digital,1139,PANDORA,LLÉVATE DE REGALO EL BRAZALATE DE AMOR INFINITO,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac2c55bc4-5a96-413e-8067-0bf87659d539%5D%2Fanuncio_foto_26,,,Antetecho,Digital,1140,PANDORA,LLÉVATE DE REGALO EL BRAZALATE DE AMOR INFINITO,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3c36fb52-133c-4a84-a8df-eadf45aece0c%5D%2Fanuncio_foto_43,,,Antetecho,Impreso,1141,PANDORA,LLÉVATE DE REGALO,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
